metric_item_label,geo_label_citystate,geo_label_state,year,year1,value,race,gender,race_gender,race_gender1,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high
All Cancer Deaths,"Seattle, WA",WA,2010,2010,154.6328379,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,143.1927235,167.2123747
All Cancer Deaths,"New York City, NY",NY,2016,2016,137.8020874,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,133.0440958,142.7027415
All Cancer Deaths,"Seattle, WA",WA,2022,2022,120.6164383,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,113.8729209,127.8346308
All Cancer Deaths,"Cleveland, OH",OH,2016,2016,137.5472073,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,95.97923583,196.1061637
All Cancer Deaths,"Las Vegas, NV",NV,2010,2010,171.2800065,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,164.0940569,178.792177
All Cancer Deaths,"Portland, OR",OR,2016,2016,122.9006512,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,74.32286631,195.7827275
All Cancer Deaths,"Detroit, MI",MI,2021,2021,199.4667766,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,190.0385261,209.2987825
All Cancer Deaths,"Memphis, TN",TN,2016,2016,185.5688595,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,95.10123789,352.3782532
All Cancer Deaths,"Long Beach, CA",CA,2011,2011,163.2958139,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,148.8782185,179.0277666
All Cancer Deaths,"Dallas, TX",TX,2016,2016,111.8907532,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,99.46347557,125.7373773
All Cancer Deaths,"Louisville, KY",KY,2022,2022,158.4201258,White,Both,,White Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,151.9912579,165.140138
All Cancer Deaths,"Oakland, CA",CA,2011,2011,138.2158878,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,121.4848302,157.0694742
All Cancer Deaths,"San Antonio, TX",TX,2016,2016,179.4560806,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,170.7309495,188.5506468
All Cancer Deaths,"Oklahoma City, OK",OK,2017,2017,128.1090436,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,121.3011254,135.2489904
All Cancer Deaths,"Milwaukee, WI",WI,2016,2016,192.6252969,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,150.5367015,244.4302131
All Cancer Deaths,"San Francisco, CA",CA,2011,2011,150.0880281,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,139.9127797,161.583207
All Cancer Deaths,"Phoenix, AZ",AZ,2017,2017,120.0437695,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,108.5698429,132.5930077
All Cancer Deaths,"Phoenix, AZ",AZ,2010,2010,135.7091808,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,116.2971044,157.9336333
All Cancer Deaths,"Long Beach, CA",CA,2017,2017,150.0954265,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,126.5163915,177.4360158
All Cancer Deaths,"Denver, CO",CO,2011,2011,135.9693841,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,126.6600576,145.9047905
All Cancer Deaths,"Oakland, CA",CA,2017,2017,165.0476674,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,128.1818849,210.4344658
All Cancer Deaths,"Houston, TX",TX,2016,2016,214.2738363,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,208.4210614,220.2615895
All Cancer Deaths,"San Francisco, CA",CA,2017,2017,130.0583902,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,110.3616729,152.5827519
All Cancer Deaths,"Chicago, IL",IL,2011,2011,160.7792592,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,154.4419972,167.4493583
All Cancer Deaths,"Denver, CO",CO,2017,2017,160.3862294,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,140.5209734,182.5073539
All Cancer Deaths,"Long Beach, CA",CA,2010,2010,234.0323679,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,202.7521136,269.521281
All Cancer Deaths,"Chicago, IL",IL,2017,2017,136.2012798,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,126.7457288,146.2927297
All Cancer Deaths,"Minneapolis, MN",MN,2011,2011,135.9401964,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,124.3084582,148.4717726
All Cancer Deaths,"Boston, MA",MA,2017,2017,122.3057703,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,96.64157195,153.9373688
All Cancer Deaths,"Philadelphia, PA",PA,2017,2017,157.6507924,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,153.0582929,162.3688216
All Cancer Deaths,"Minneapolis, MN",MN,2017,2017,107.2244149,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,59.54373059,189.3155646
All Cancer Deaths,"New York City, NY",NY,2011,2011,146.6904913,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,143.6036827,149.8561493
All Cancer Deaths,"New York City, NY",NY,2017,2017,134.4032774,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,129.8177823,139.1239394
All Cancer Deaths,"Oakland, CA",CA,2010,2010,214.9344823,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,196.8143001,234.4463348
All Cancer Deaths,"Cleveland, OH",OH,2017,2017,139.0543844,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,103.4457512,184.9353926
All Cancer Deaths,"Columbus, OH",OH,2011,2011,167.9396606,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,158.5107497,177.8185574
All Cancer Deaths,"Portland, OR",OR,2017,2017,123.7074275,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,74.67866184,197.6245189
All Cancer Deaths,"Kansas City, MO",MO,2021,2021,182.4372104,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,172.25869,193.1165864
All Cancer Deaths,"Memphis, TN",TN,2017,2017,211.6675025,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,109.8251911,391.1479044
All Cancer Deaths,"Philadelphia, PA",PA,2011,2011,173.6766529,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,166.22755,181.5812836
All Cancer Deaths,"Dallas, TX",TX,2017,2017,104.7335249,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,93.11086634,117.656199
All Cancer Deaths,"San Francisco, CA",CA,2010,2010,228.6025026,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,202.457557,257.5858144
All Cancer Deaths,"Austin, TX",TX,2011,2011,138.0355787,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,128.7127886,148.0305833
All Cancer Deaths,"San Antonio, TX",TX,2017,2017,182.2089732,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,173.5210846,191.2577714
All Cancer Deaths,"Austin, TX",TX,2017,2017,102.6308883,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,96.78863218,108.7709225
All Cancer Deaths,"Milwaukee, WI",WI,2017,2017,165.2733059,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,127.0440236,213.3308459
All Cancer Deaths,"El Paso, TX",TX,2011,2011,160.5242579,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,143.4412814,179.7503299
All Cancer Deaths,"Phoenix, AZ",AZ,2018,2018,118.8820205,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,107.4778785,131.4083746
All Cancer Deaths,"Denver, CO",CO,2010,2010,196.9949336,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,172.5570487,224.1498244
All Cancer Deaths,"Long Beach, CA",CA,2018,2018,127.7577722,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,108.7268817,149.7733089
All Cancer Deaths,"Houston, TX",TX,2011,2011,156.0086785,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,148.9978014,163.4500579
All Cancer Deaths,"San Diego, CA",CA,2018,2018,130.9792229,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,118.8931449,144.0886273
All Cancer Deaths,"Cleveland, OH",OH,2014,2014,273.313739,All,Male,,All Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,258.5576655,288.7673162
All Cancer Deaths,"San Jose, CA",CA,2018,2018,128.2194962,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,114.4169633,143.3787548
All Cancer Deaths,"Seattle, WA",WA,2011,2011,149.9225543,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,140.8741971,159.6950535
All Cancer Deaths,"Washington, DC",DC,2018,2018,107.2114202,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,68.84948002,165.9643989
All Cancer Deaths,"Chicago, IL",IL,2010,2010,243.1900142,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,235.8820682,250.6830129
All Cancer Deaths,"Indianapolis, IN",IN,2018,2018,104.5339122,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,69.34233906,154.8101762
All Cancer Deaths,"Las Vegas, NV",NV,2011,2011,169.0921198,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",proxy,County level data were used,place,real,yes,163.279147,175.1229982
All Cancer Deaths,"Detroit, MI",MI,2018,2018,123.7576461,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,90.0438392,168.4157682
All Cancer Deaths,"El Paso, TX",TX,2017,2017,112.1360624,All,Female,,All Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,106.0861203,118.4837922
All Cancer Deaths,"Kansas City, MO",MO,2018,2018,159.6495565,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,111.8288471,223.7813095
All Cancer Deaths,"Long Beach, CA",CA,2012,2012,159.8880799,White,Female,White Female,White Female,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,145.6748808,175.8174222
All Cancer Deaths,"Charlotte, NC",NC,2018,2018,157.8378141,Hispanic,Male,Hispanic Male,Hispanic Male,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,103.4004835,234.4970762
All Cancer Deaths,"Baltimore, MD",MD,2010,2010,241.1069905,Black,Both,,Black Both,Chronic Health Conditions,Cancer,"Deaths from all types of cancer (per 100,000 population, age-adjusted)","Per 100,000",real,,place,real,yes,230.1299952,252.5163669
